QUERY_ID,START_TIME,END_TIME,USER_NAME,ROLE_NAME,WAREHOUSE_NAME,WAREHOUSE_SIZE,QUERY_TYPE,DATABASE_NAME,SCHEMA_NAME,EXECUTION_STATUS,BYTES_SCANNED,ROWS_PRODUCED,TOTAL_ELAPSED_TIME,EXECUTION_TIME
Q00017858,2026-02-07 21:55:11,2026-02-07 21:57:22,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,15329888404,1524,131000,130068
Q00017859,2026-02-07 22:20:00,2026-02-07 22:21:18,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,7153499007,4723,78000,75885
Q00017860,2026-02-07 22:54:21,2026-02-07 22:59:31,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,10529619254,3760,310000,309064
Q00017861,2026-02-07 22:31:23,2026-02-07 22:32:59,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,20652171765,5553,96000,91824
Q00017862,2026-02-08 00:23:50,2026-02-08 00:30:14,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,2456724679,636,384000,383210
Q00017863,2026-02-08 00:03:07,2026-02-08 00:07:20,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,11219903519,3930,253000,250052
Q00017864,2026-02-08 00:13:11,2026-02-08 00:13:39,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,2561050206,2721,28000,25382
Q00017865,2026-02-08 04:13:05,2026-02-08 04:19:15,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,15830758263,1717,370000,365184
Q00017866,2026-02-08 04:01:54,2026-02-08 04:02:40,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,22001341989,1857,46000,42723
Q00017867,2026-02-08 05:18:08,2026-02-08 05:23:20,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,12472322685,3295,312000,311361
Q00017868,2026-02-08 05:28:23,2026-02-08 05:32:26,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,14272910866,2657,243000,242262
Q00017869,2026-02-08 08:13:27,2026-02-08 08:20:10,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,21248951194,2352,403000,399448
Q00017870,2026-02-08 08:05:09,2026-02-08 08:08:08,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,20272764215,6143,179000,175294
Q00017871,2026-02-08 08:46:31,2026-02-08 08:53:17,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,9057071519,2257,406000,405098
Q00017872,2026-02-08 10:49:14,2026-02-08 10:52:00,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,19675346319,5488,166000,162623
Q00017873,2026-02-08 10:52:15,2026-02-08 10:53:20,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,7290946509,2986,65000,61832
Q00017874,2026-02-08 11:02:05,2026-02-08 11:06:29,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,4241108272,1008,264000,263747
Q00017875,2026-02-08 11:14:38,2026-02-08 11:20:24,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,3394586076,930,346000,343715
Q00017876,2026-02-08 12:31:42,2026-02-08 12:38:33,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,13800844933,2613,411000,406316
Q00017877,2026-02-08 12:41:05,2026-02-08 12:47:35,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,15474403635,3562,390000,387709
Q00017878,2026-02-08 17:50:08,2026-02-08 17:55:38,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,2354174981,4711,330000,327934
Q00017879,2026-02-08 17:43:14,2026-02-08 17:45:37,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,12930354932,4873,143000,140423
Q00017880,2026-02-08 17:24:37,2026-02-08 17:29:58,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,4442519539,1323,321000,318531
Q00017881,2026-02-08 21:44:04,2026-02-08 21:48:05,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,6346702554,763,241000,240136
Q00017882,2026-02-08 21:03:34,2026-02-08 21:09:17,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,5757997445,2892,343000,340397
Q00017883,2026-02-08 22:18:26,2026-02-08 22:19:47,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,15951876532,5459,81000,78232
Q00017884,2026-02-08 22:50:35,2026-02-08 22:56:40,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,5894427680,4591,365000,360557
Q00017885,2026-02-08 23:18:41,2026-02-08 23:21:33,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,7091014889,482,172000,171486
Q00017886,2026-02-09 00:55:46,2026-02-09 00:59:58,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,7368781615,4584,252000,249429
Q00017887,2026-02-09 00:00:44,2026-02-09 00:06:41,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,13047590325,6500,357000,355848
Q00017888,2026-02-09 01:46:07,2026-02-09 01:50:36,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,31526680686,2327,269000,267872
Q00017889,2026-02-09 01:05:18,2026-02-09 01:07:43,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,15021167340,4037,145000,143688
Q00017890,2026-02-09 01:44:30,2026-02-09 01:49:20,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,15398245759,3296,290000,286269
Q00017891,2026-02-09 02:42:25,2026-02-09 02:48:26,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,23745220725,4113,361000,359385
Q00017892,2026-02-09 02:17:26,2026-02-09 02:22:47,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,15188133481,4501,321000,316042
Q00017893,2026-02-09 02:15:34,2026-02-09 02:18:40,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,10215099809,7701,186000,185019
Q00017894,2026-02-09 05:15:39,2026-02-09 05:19:30,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,21753816140,4929,231000,228627
Q00017895,2026-02-09 06:14:37,2026-02-09 06:17:05,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,4124719914,7050,148000,145708
Q00017896,2026-02-09 06:24:48,2026-02-09 06:31:53,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,23830959915,4575,425000,420133
Q00017897,2026-02-09 07:47:22,2026-02-09 07:47:52,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,17570771388,4763,30000,28733
Q00017898,2026-02-09 08:34:53,2026-02-09 08:37:08,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,18624936122,5858,135000,132193
Q00017899,2026-02-09 08:24:15,2026-02-09 08:30:02,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,13966846396,6011,347000,345001
Q00017900,2026-02-09 09:08:09,2026-02-09 09:10:47,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,5609682384,5566,158000,154927
Q00017901,2026-02-09 09:37:45,2026-02-09 09:40:25,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,19823613951,5715,160000,155399
Q00017902,2026-02-09 10:08:44,2026-02-09 10:12:16,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,17899102739,6407,212000,207749
Q00017903,2026-02-09 10:36:48,2026-02-09 10:44:04,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,23301184437,10102,436000,433623
Q00017904,2026-02-09 11:10:36,2026-02-09 11:13:30,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,24195842392,2247,174000,173036
Q00017905,2026-02-09 11:07:52,2026-02-09 11:09:45,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,17563379924,2119,113000,111471
Q00017906,2026-02-09 12:45:52,2026-02-09 12:48:22,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,8460657071,3557,150000,146624
Q00017907,2026-02-09 12:53:33,2026-02-09 12:55:31,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,21142537502,6509,118000,114727
Q00017908,2026-02-09 12:52:41,2026-02-09 12:59:34,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,22147392154,6734,413000,409867
Q00017909,2026-02-09 14:06:28,2026-02-09 14:09:30,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,13067446414,4957,182000,177258
Q00017910,2026-02-09 14:48:34,2026-02-09 14:53:59,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,6632934263,4869,325000,321098
Q00017911,2026-02-09 15:42:05,2026-02-09 15:47:02,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,5443970819,3352,297000,293400
Q00017912,2026-02-09 15:00:33,2026-02-09 15:06:03,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,11142443022,3301,330000,328222
Q00017913,2026-02-09 16:18:19,2026-02-09 16:22:57,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,10386735684,4022,278000,276846
Q00017914,2026-02-09 16:31:03,2026-02-09 16:31:38,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,5464736453,2493,35000,32993
Q00017915,2026-02-09 17:14:20,2026-02-09 17:17:33,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,2154412620,2047,193000,190404
Q00017916,2026-02-09 17:03:24,2026-02-09 17:06:43,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,15198652737,1859,199000,196495
Q00017917,2026-02-09 17:06:43,2026-02-09 17:13:41,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,5465869511,2236,418000,416824
Q00017918,2026-02-09 18:06:49,2026-02-09 18:09:00,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,10638134076,987,131000,126594
Q00017919,2026-02-09 18:02:47,2026-02-09 18:05:16,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,11609733983,3189,149000,147343
Q00017920,2026-02-09 18:24:03,2026-02-09 18:28:10,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,2848505257,3446,247000,244106
Q00017921,2026-02-09 19:02:44,2026-02-09 19:03:15,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,22925670886,11147,31000,29646
Q00017922,2026-02-09 19:53:34,2026-02-09 19:54:44,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,7174862038,3370,70000,67458
Q00017923,2026-02-09 20:55:54,2026-02-09 20:59:59,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,25157843705,3709,245000,240584
Q00017924,2026-02-09 20:50:14,2026-02-09 20:54:12,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,27400674033,9919,238000,235186
Q00017925,2026-02-09 21:06:31,2026-02-09 21:11:38,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,3601887243,3139,307000,302360
Q00017926,2026-02-09 21:50:37,2026-02-09 21:51:39,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,6308068175,2918,62000,59227
Q00017927,2026-02-09 22:29:54,2026-02-09 22:31:40,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,24079669246,5490,106000,101133
Q00017928,2026-02-09 23:26:51,2026-02-09 23:31:36,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,9293888322,5047,285000,282701
Q00017929,2026-02-10 00:40:53,2026-02-10 00:43:31,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,17709629719,9048,158000,153596
Q00017930,2026-02-10 00:44:29,2026-02-10 00:46:59,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,15092193849,3229,150000,146982
Q00017931,2026-02-10 01:03:46,2026-02-10 01:09:52,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,23809807846,10402,366000,364479
Q00017932,2026-02-10 01:19:13,2026-02-10 01:22:53,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,7818409638,9220,220000,216588
Q00017933,2026-02-10 01:23:21,2026-02-10 01:30:26,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,34388228349,1265,425000,422208
Q00017934,2026-02-10 02:28:42,2026-02-10 02:34:37,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,8842381570,8996,355000,353205
Q00017935,2026-02-10 02:06:38,2026-02-10 02:13:08,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,4039356665,10209,390000,386485
Q00017936,2026-02-10 02:48:26,2026-02-10 02:52:44,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,13430007603,2227,258000,256778
Q00017937,2026-02-10 03:32:26,2026-02-10 03:36:22,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,17671428117,11761,236000,234517
Q00017938,2026-02-10 03:08:05,2026-02-10 03:10:42,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,4974872097,2225,157000,153945
Q00017939,2026-02-10 03:17:27,2026-02-10 03:19:52,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,28791792994,10426,145000,141351
Q00017940,2026-02-10 04:19:10,2026-02-10 04:25:33,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,18891093706,6399,383000,379028
Q00017941,2026-02-10 05:21:51,2026-02-10 05:23:11,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,15902239159,3855,80000,76651
Q00017942,2026-02-10 05:08:32,2026-02-10 05:10:42,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,12371071240,1530,130000,125567
Q00017943,2026-02-10 05:50:40,2026-02-10 05:51:16,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,19208507115,979,36000,35281
Q00017944,2026-02-10 06:40:05,2026-02-10 06:44:52,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,25794826077,3265,287000,282265
Q00017945,2026-02-10 06:10:33,2026-02-10 06:16:33,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,6157869256,3094,360000,358024
Q00017946,2026-02-10 06:08:05,2026-02-10 06:11:28,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,12420093068,8484,203000,200004
Q00017947,2026-02-10 07:01:29,2026-02-10 07:07:27,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,3649485712,4151,358000,353053
Q00017948,2026-02-10 08:16:11,2026-02-10 08:18:02,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,9001539624,2498,111000,107482
Q00017949,2026-02-10 08:20:16,2026-02-10 08:23:58,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,25502742346,4231,222000,219218
Q00017950,2026-02-10 08:52:51,2026-02-10 08:59:48,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,10262640741,10031,417000,412946
Q00017951,2026-02-10 09:15:13,2026-02-10 09:19:49,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,11446494438,3510,276000,275051
Q00017952,2026-02-10 09:41:29,2026-02-10 09:42:33,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,19912875510,8996,64000,60972
Q00017953,2026-02-10 10:22:51,2026-02-10 10:27:16,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,32968587983,7274,265000,261218
Q00017954,2026-02-10 10:07:00,2026-02-10 10:13:35,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,6980029012,4764,395000,392923
Q00017955,2026-02-10 11:40:11,2026-02-10 11:47:08,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,31286528845,4105,417000,416397
Q00017956,2026-02-10 11:47:28,2026-02-10 11:51:34,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,11922698443,11403,246000,241828
Q00017957,2026-02-10 11:38:42,2026-02-10 11:45:44,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,8298548162,12463,422000,417360
Q00017958,2026-02-10 11:47:00,2026-02-10 11:50:01,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,44574701983,7861,181000,178075
Q00017959,2026-02-10 12:45:02,2026-02-10 12:48:54,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,APP_DB,DASHBOARD,SUCCESS,20334744083,4876,232000,230940
Q00017960,2026-02-10 13:00:05,2026-02-10 13:03:34,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,13930611442,7586,209000,204397
Q00017961,2026-02-10 14:17:41,2026-02-10 14:18:52,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,23759172453,3707,71000,67793
Q00017962,2026-02-10 14:42:05,2026-02-10 14:43:51,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,13999505620,1293,106000,101661
Q00017963,2026-02-10 15:41:12,2026-02-10 15:47:20,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,25083067136,4706,368000,365596
Q00017964,2026-02-10 15:41:50,2026-02-10 15:43:06,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,12408442621,6311,76000,74206
Q00017965,2026-02-10 15:39:23,2026-02-10 15:43:03,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,18853784004,2679,220000,217482
Q00017966,2026-02-10 16:04:23,2026-02-10 16:08:53,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,21623765603,6789,270000,269258
Q00017967,2026-02-10 17:11:08,2026-02-10 17:11:57,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,15739598617,5731,49000,47405
Q00017968,2026-02-10 17:24:30,2026-02-10 17:26:58,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,21213037777,5595,148000,143148
Q00017969,2026-02-10 17:35:23,2026-02-10 17:39:38,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,11405605281,2243,255000,251287
Q00017970,2026-02-10 18:54:19,2026-02-10 18:59:59,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,29052297784,4939,340000,339731
Q00017971,2026-02-10 18:09:23,2026-02-10 18:15:42,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,35899140106,9421,379000,377872
Q00017972,2026-02-10 18:09:29,2026-02-10 18:14:42,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,APP_DB,DASHBOARD,SUCCESS,5384906026,5374,313000,308505
Q00017973,2026-02-10 19:44:21,2026-02-10 19:47:46,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,20848476446,5893,205000,201010
Q00017974,2026-02-10 19:24:30,2026-02-10 19:25:48,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,32837139952,2442,78000,75607
Q00017975,2026-02-10 19:07:53,2026-02-10 19:12:58,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,25679627330,1390,305000,303524
Q00017976,2026-02-10 20:06:42,2026-02-10 20:09:46,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,40846342734,7239,184000,181553
Q00017977,2026-02-10 20:12:20,2026-02-10 20:18:38,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,35477676749,6741,378000,376921
Q00017978,2026-02-10 20:37:50,2026-02-10 20:42:41,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,40451989405,3339,291000,286488
Q00017979,2026-02-10 21:26:37,2026-02-10 21:27:52,exec_dashboard,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,33411869752,8062,75000,71130
Q00017980,2026-02-10 21:07:41,2026-02-10 21:11:30,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,13445946844,12283,229000,225138
Q00017981,2026-02-10 22:21:47,2026-02-10 22:25:49,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,6583164746,1493,242000,238854
Q00017982,2026-02-10 22:32:50,2026-02-10 22:38:53,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,40161765733,9636,363000,361263
Q00017983,2026-02-10 22:10:00,2026-02-10 22:15:16,exec_dashboard,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,38068269411,3727,316000,315468
Q00017984,2026-02-10 22:06:17,2026-02-10 22:07:45,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,23243066843,10187,88000,85752
Q00017985,2026-02-11 01:14:38,2026-02-11 01:19:58,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,26117839370,7616,320000,316062
Q00017986,2026-02-11 01:37:22,2026-02-11 01:43:03,finance_analyst,BI_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,OPS,SUCCESS,7399784437,1414,341000,340574
Q00017987,2026-02-11 01:55:39,2026-02-11 01:57:32,ops_analyst,BI_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,OPS,SUCCESS,13665362118,5405,113000,108229
Q00017988,2026-02-11 04:10:13,2026-02-11 04:12:12,finance_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,SELECT,ANALYTICS_DB,REPORTING,SUCCESS,29859335967,2780,119000,116770
Q00017989,2026-02-11 04:55:15,2026-02-11 04:55:46,ops_analyst,FINANCE_ROLE,REPORTING_WH,SMALL,INSERT,ANALYTICS_DB,REPORTING,SUCCESS,27309014957,10056,31000,28641
